V,Cr,Ti,W,Zr,dose_d30,dose_d365,dose_d1825,dose_d36500,He_2y,H_2y,dose_d30_pass,dose_d365_pass,dose_d1825_pass,dose_d36500_pass,He_2y_pass,H_2y_pass,all_pass
0.824,0.026000000000000002,0.063,0.047,0.04,1240.6424054422343,0.11933405090142221,2.144133915657753e-05,1.630209366036153e-06,255.76807319035368,685.3542490625198,False,True,True,True,True,True,False
0.913,0.036000000000000004,0.018000000000000002,0.004,0.029,1015.6337723558777,0.04334772118078191,5.08475021978465e-06,5.259962200130315e-07,257.1749815064463,686.7144411316133,False,True,True,True,True,True,False
0.804,0.134,0.004,0.042,0.016,508.41251010592396,0.07290427209539589,9.321684946866184e-06,1.0855035802279255e-07,268.8191957930433,766.1062548646236,True,True,True,True,True,True,True
0.8109999999999999,0.033,0.121,0.024,0.011,371.9951656146868,0.08869712723994466,3.0387308494767633e-05,3.391449501071306e-06,279.78849588233817,757.2167624689467,True,True,True,True,True,True,True
0.864,0.043000000000000003,0.048,0.015,0.03,1019.0692686906783,0.06961953877292866,1.3574210546405081e-05,1.3560281512418975e-06,263.9386879020297,712.4251674401472,False,True,True,True,True,True,False
0.8069999999999999,0.008,0.107,0.04,0.038,1204.7712667758315,0.12555417898214988,2.9128758935708945e-05,2.82543011971109e-06,264.6188725370882,704.869626133809,False,True,True,True,True,True,False
0.8049999999999999,0.10200000000000001,0.006,0.04,0.047,1469.1359515723825,0.09883464813527713,9.37367757727107e-06,1.5897716275742834e-07,259.9062599977483,728.7964102365481,False,True,True,True,True,True,False
0.817,0.052000000000000005,0.019,0.082,0.03,858.0903251486556,0.13004744596474604,1.8043596958787994e-05,4.56614288933981e-07,243.34824926224752,660.01683087161,True,True,True,True,True,True,True
0.909,0.05,0.004,0.032,0.005,165.58890522706403,0.05100576841758387,7.477141097877362e-06,1.129449957916495e-07,252.34305122567113,677.8174364161348,True,True,True,True,True,True,True
0.898,0.007,0.024,0.039,0.032,1017.9277536251199,0.0910123459212217,1.2664407863222177e-05,6.384184741332276e-07,243.75353111345567,637.8054859844988,False,True,True,True,True,True,False
0.905,0.011,0.051000000000000004,0.004,0.029,1018.3226437659495,0.055742278534370866,1.2209156505363783e-05,1.4874018353367548e-06,259.81906123614385,685.0343620542786,False,True,True,True,True,True,False
0.848,0.038,0.08,0.005,0.029,1015.7550425599895,0.06784685337192678,1.8696575693299976e-05,2.3249585933687975e-06,273.34248633608314,738.623431154957,False,True,True,True,True,True,False
0.821,0.005,0.036000000000000004,0.09,0.048,1334.8675128045454,0.1556949083605704,2.192759590799895e-05,8.401006814437597e-07,233.5232986827181,613.5229466273829,False,True,True,True,True,True,False
0.829,0.024,0.011,0.099,0.037,1013.7868894764166,0.1475024534370529,1.8795913502733925e-05,2.548262298041775e-07,230.34195939814424,610.9311040681936,False,True,True,True,True,True,False
0.821,0.004,0.06,0.111,0.004,111.28831757970026,0.14802966991497163,2.878661919610318e-05,1.3731521380843332e-06,238.104249642997,624.8624267919897,True,True,True,True,True,True,True
0.841,0.026000000000000002,0.009000000000000001,0.088,0.036000000000000004,1011.8362557158579,0.13693322272739655,1.7037864801647987e-05,2.1419042036576445e-07,232.87493643685556,618.1317692307044,False,True,True,True,True,True,False
0.9339999999999999,0.007,0.017,0.012,0.03,1027.552998520339,0.054630809055443985,6.441000068420925e-06,4.865944498839854e-07,248.2532692463118,648.1529350113855,False,True,True,True,True,True,False
0.8029999999999999,0.048,0.112,0.021,0.016,542.2832548900718,0.08660693346411892,2.8044847366536413e-05,3.149730935293253e-06,281.271880239315,768.1229059168761,True,True,True,True,True,True,True
0.886,0.045,0.017,0.027,0.025,823.7291173064198,0.06835323902670153,9.260655827091164e-06,4.686039038706479e-07,254.0977744125252,683.1774241951908,True,True,True,True,True,True,True
0.8200000000000001,0.111,0.011,0.046,0.012,379.24778924979194,0.07629268920263804,1.134560003033479e-05,2.9172916155388814e-07,264.6523858294516,743.7866619908702,True,True,True,True,True,True,True
0.87,0.031,0.027,0.04,0.032,1014.5259551877084,0.0930392410919882,1.3432767899285594e-05,7.153742975648838e-07,249.9002628254774,666.9283627668538,False,True,True,True,True,True,False
0.871,0.036000000000000004,0.014,0.031,0.048,1539.0604352540747,0.09299672245142752,9.354925868037373e-06,3.7645272523206897e-07,248.52914228039836,665.4114041793927,False,True,True,True,True,True,False
0.859,0.004,0.043000000000000003,0.088,0.006,173.9113464327013,0.1245720507129177,2.3224658618818436e-05,1.0342604269272919e-06,238.81267028634602,624.2890793574832,True,True,True,True,True,True,True
0.851,0.005,0.046,0.094,0.004,115.28701368733495,0.1293605106200332,2.4490318206430648e-05,1.0928342468125977e-06,238.60647028693953,624.59049973405,True,True,True,True,True,True,True
0.869,0.073,0.019,0.009000000000000001,0.03,1033.602225598983,0.05133281576362964,6.350908168814459e-06,5.461504161469602e-07,264.8538182153501,726.5326596286108,False,True,True,True,True,True,False
0.843,0.013000000000000001,0.021,0.08700000000000001,0.036000000000000004,1015.0814253725729,0.13976237968621982,1.8999979591001644e-05,4.977147077511702e-07,233.1521144379639,613.6632543567476,False,True,True,True,True,True,False
0.877,0.004,0.067,0.033,0.019,621.4673341381077,0.08744500128759797,2.0384864632942463e-05,1.8234279539162326e-06,256.47867444726126,674.3011076145651,True,True,True,True,True,True,True
0.858,0.085,0.008,0.018000000000000002,0.031,1039.8881552539679,0.05978089393765293,5.798423973298667e-06,2.2600849971291577e-07,262.7044125924006,725.880950252677,False,True,True,True,True,True,False
0.87,0.045,0.018000000000000002,0.019,0.048,1588.9206233660611,0.08079367339384735,8.049470193343506e-06,4.980338598907653e-07,254.38600666892998,685.890497082444,False,True,True,True,True,True,False
0.827,0.015,0.019,0.115,0.024,640.7862613475519,0.15344393483017707,2.2134869509874368e-05,4.270706127834194e-07,227.67101024160525,599.401068218025,True,True,True,True,True,True,True
0.8069999999999999,0.033,0.035,0.089,0.036000000000000004,1010.3198290687988,0.14559533588743817,2.1723415160836517e-05,8.238083090454632e-07,240.96514696079566,646.5695840325961,False,True,True,True,True,True,False
0.822,0.04,0.039,0.065,0.034,1011.136781970937,0.1239094124890005,1.937840689508458e-05,9.702764801594297e-07,249.2413310352793,672.0298560505229,False,True,True,True,True,True,False
0.828,0.08600000000000001,0.05,0.031,0.005,166.37743499190023,0.06588296714159513,1.6740144850265736e-05,1.3767951714797396e-06,272.7904254964937,756.5710203824971,True,True,True,True,True,True,True
0.8049999999999999,0.039,0.074,0.076,0.006,178.92511681104747,0.12297273454708277,2.744777801832149e-05,1.8271340171436128e-06,257.6769581766826,696.1927535926064,True,True,True,True,True,True,True
0.817,0.122,0.023,0.02,0.018000000000000002,606.1549464089795,0.0550181336809021,9.305627488284817e-06,6.456935431119623e-07,275.7447424074857,780.4683949443738,True,True,True,True,True,True,True
0.839,0.004,0.099,0.04,0.018000000000000002,579.4080204776639,0.10536147628732496,2.77948218798541e-05,2.650544678793094e-06,263.1858001628826,696.253457367053,True,True,True,True,True,True,True
0.857,0.077,0.028,0.008,0.03,1036.7997493814069,0.05332964852164534,8.07778695737813e-06,8.055627597484883e-07,268.3244814880987,738.9490406735346,False,True,True,True,True,True,False
0.945,0.004,0.008,0.013000000000000001,0.03,1024.3686128429133,0.05264271402025751,4.7323171427299265e-06,2.3026038896450506e-07,245.0108751225117,636.8663760482888,False,True,True,True,True,True,False
0.868,0.03,0.018000000000000002,0.051000000000000004,0.033,1016.1496422013867,0.10252386041952223,1.3410590918536468e-05,4.647731489174651e-07,244.77373072342738,651.9525769641119,False,True,True,True,True,True,False
0.806,0.077,0.063,0.05,0.004,127.4731032833952,0.09126727713493041,2.2135163427398697e-05,1.6551300969576742e-06,269.78860600500354,745.8946237362336,True,True,True,True,True,True,True
0.802,0.02,0.025,0.122,0.031,811.4292641933629,0.1652813143925456,2.3862063685711848e-05,5.507283849137078e-07,228.24184955152455,605.0105219071127,True,True,True,True,True,True,True
0.806,0.089,0.02,0.064,0.021,630.419594999367,0.10608323125766819,1.5791297105236716e-05,5.030582376880867e-07,257.0344233868406,714.4760822176654,True,True,True,True,True,True,True
0.833,0.082,0.009000000000000001,0.043000000000000003,0.033,1034.6600927294014,0.09091765929447547,1.0437315233174601e-05,2.378490701183372e-07,256.42002041296536,708.435289517911,False,True,True,True,True,True,False
0.878,0.08,0.006,0.006,0.03,1041.4331073607877,0.04254207063563011,2.9821427491133417e-06,1.7608940266759006e-07,263.8315145135128,725.7100228836767,False,True,True,True,True,True,False
0.804,0.079,0.038,0.046,0.033,1028.1754456042236,0.10380465026938082,1.6521176933658375e-05,9.885521678074794e-07,262.4862064313506,726.761257858219,False,True,True,True,True,True,False
0.817,0.026000000000000002,0.07,0.083,0.004,118.27318646010279,0.12670579321144682,2.7531937773634653e-05,1.7035722937527796e-06,252.17748251493202,674.3290132521983,True,True,True,True,True,True,True
0.925,0.005,0.042,0.024,0.004,136.16520957638323,0.05355939958467003,1.3884408031872102e-05,1.1829958416809402e-06,253.50207556889706,662.254443285949,True,True,True,True,True,True,True
0.856,0.085,0.017,0.035,0.007,229.19020702527482,0.06103840104292218,1.0678662085124781e-05,4.6416114918869415e-07,263.0179052486376,726.1320792547203,True,True,True,True,True,True,True
0.853,0.015,0.08700000000000001,0.015,0.03,1022.0990626015878,0.08388973025864188,2.177313016897776e-05,2.4619801019573505e-06,267.4222544729425,712.1933631964127,False,True,True,True,True,True,False
0.826,0.062,0.052000000000000005,0.023,0.037,1222.482850222103,0.08715304297958029,1.5729178201090292e-05,1.4300117848326552e-06,267.03496102899965,731.7378157093787,False,True,True,True,True,True,False
0.8089999999999999,0.008,0.033,0.135,0.015,387.0127726827443,0.16643319270265902,2.6653339434108808e-05,7.140393590747854e-07,225.78409418780063,592.1835890196767,True,True,True,True,True,True,True
0.895,0.013000000000000001,0.02,0.04,0.032,1014.8827790689974,0.09072552385763584,1.2043021398968751e-05,5.310144909909567e-07,243.8997227340963,640.7993955673959,False,True,True,True,True,True,False
0.842,0.042,0.082,0.005,0.029,1015.690000202,0.06858458741931993,1.9140226594099146e-05,2.3827951490439893e-06,274.78984348734826,744.7885698730366,False,True,True,True,True,True,False
0.92,0.014,0.008,0.027,0.031,1017.6068611519836,0.0708873644178128,7.408005221407964e-06,2.2162771135817666e-07,244.08146694312296,639.9306005741778,False,True,True,True,True,True,False
0.836,0.004,0.05,0.082,0.028,804.3200381971013,0.1382710827506978,2.3578754043537357e-05,1.2021469765532155e-06,240.2638675935835,630.815723006086,True,True,True,True,True,True,True
0.858,0.016,0.014,0.077,0.035,1010.4721082756633,0.12802823787950332,1.6440206546025666e-05,3.404086495364622e-07,234.4060208368451,617.3650957606015,False,True,True,True,True,True,False
0.855,0.10200000000000001,0.026000000000000002,0.005,0.012,423.8342716976795,0.030102986654671905,7.044407680193123e-06,7.638835434942561e-07,275.728149004672,769.6591436122114,True,True,True,True,True,True,True
0.899,0.026000000000000002,0.005,0.046,0.024,753.0550479278194,0.08513149045780821,1.0104535714679254e-05,1.337782262210243e-07,242.33914261447617,640.8826026622696,True,True,True,True,True,True,True
0.836,0.057,0.01,0.063,0.034,1014.2447688892531,0.11266224287967,1.3730797118938992e-05,2.5165499590475773e-07,246.21495917447135,669.0285682449042,False,True,True,True,True,True,False
0.802,0.031,0.095,0.042,0.03,950.4837003478345,0.11648433101453579,2.711862292400989e-05,2.5068306551492334e-06,267.0709396963381,721.0825047837236,True,True,True,True,True,True,True
0.834,0.01,0.058,0.075,0.023,674.289367909919,0.13058945029148714,2.4227497017596862e-05,1.421100107058552e-06,245.70385922363616,648.8086915352878,True,True,True,True,True,True,True
0.8029999999999999,0.056,0.11800000000000001,0.004,0.019,673.6242361256375,0.07073015266791036,2.6931503327068257e-05,3.4665984971927685e-06,288.3107543103563,791.6410127016566,True,True,True,True,True,True,True
0.87,0.083,0.012,0.005,0.03,1044.5664076189298,0.04341172375532756,4.0585256885296745e-06,3.497057722906375e-07,266.29947936323754,734.5637206566496,False,True,True,True,True,True,False
0.815,0.079,0.082,0.005,0.019,669.8052510124216,0.05839425791031463,1.9219637792288604e-05,2.3971933843422354e-06,284.20391235017814,788.0345028620479,True,True,True,True,True,True,True
0.833,0.01,0.053,0.078,0.026000000000000002,754.9692328245294,0.13408381271780204,2.3652109362249057e-05,1.2872263448980406e-06,243.50077381748486,642.6422284600995,True,True,True,True,True,True,True
0.8089999999999999,0.106,0.045,0.009000000000000001,0.031,1067.1662482731172,0.06181082292356278,1.1918332508547545e-05,1.2874421894782748e-06,279.15662059721905,784.9667641541221,False,True,True,True,True,True,False
0.829,0.011,0.10300000000000001,0.026000000000000002,0.031,1024.9599965465893,0.1032382731264422,2.6652841805557202e-05,2.83141349754035e-06,268.0198906322984,714.0623349829937,False,True,True,True,True,True,False
0.832,0.007,0.051000000000000004,0.078,0.032,925.2523980508879,0.13811815275579517,2.3237772601148505e-05,1.2341054921943633e-06,241.81954855545092,636.8880722269666,True,True,True,True,True,True,True
0.913,0.036000000000000004,0.018000000000000002,0.004,0.029,1015.6337723558777,0.04334772118078191,5.08475021978465e-06,5.259962200130315e-07,257.1749815064463,686.7144411316133,False,True,True,True,True,True,False
0.838,0.009000000000000001,0.059000000000000004,0.07200000000000001,0.022,650.1728821345012,0.12735564802965002,2.404509760880055e-05,1.4566673561703137e-06,246.48501637316542,650.3546718242295,True,True,True,True,True,True,True
0.8029999999999999,0.027,0.044,0.12,0.006,162.10239276515182,0.1519197140547172,2.7000216441537794e-05,9.860525461747825e-07,237.16048068992637,632.5442930674045,True,True,True,True,True,True,True
0.915,0.018000000000000002,0.021,0.016,0.03,1015.9450874198886,0.061146229935267304,8.065411346070646e-06,5.936442228617688e-07,250.93776264929815,661.5564397089499,False,True,True,True,True,True,False
0.835,0.004,0.11,0.006,0.045,1556.7468704467965,0.09614925800263989,2.5185430587342153e-05,3.157257592395699e-06,271.64747274321934,721.77483713845,False,True,True,True,True,True,False
0.802,0.029,0.11,0.028,0.031,1019.0839619539214,0.10782740419856304,2.8341480110683796e-05,3.0067433177481853e-06,273.5654971024297,739.0169707319387,False,True,True,True,True,True,False
0.891,0.023,0.026000000000000002,0.029,0.031,1012.6680637626389,0.0795017879605944,1.1408696035809692e-05,7.091333735573741e-07,250.3526835008594,663.5734487696586,False,True,True,True,True,True,False
0.874,0.019,0.01,0.074,0.023,674.282402314766,0.11454111766029125,1.5340742066523957e-05,2.4750144272469725e-07,235.69649068708296,620.7350356805293,True,True,True,True,True,True,True
0.871,0.045,0.039,0.015,0.03,1018.5510293235773,0.06634912204671309,1.1683288922865758e-05,1.1019033298292068e-06,262.0915538692604,707.4073533385103,False,True,True,True,True,True,False
0.81,0.041,0.061,0.07100000000000001,0.017,505.1821915251508,0.12292026289800977,2.434478119743005e-05,1.5126528677171878e-06,255.08536735610852,689.5298214954104,True,True,True,True,True,True,True
0.851,0.024,0.078,0.041,0.006,194.98621915993016,0.08840834109072455,2.384867467340066e-05,2.0978787089783947e-06,263.16415109963845,702.8343341137883,True,True,True,True,True,True,True
0.82,0.073,0.026000000000000002,0.048,0.033,1022.6519065671416,0.10190962050560005,1.4506305830751677e-05,6.738659773210219e-07,257.54787020064117,709.0556316189638,False,True,True,True,True,True,False
0.838,0.079,0.005,0.045,0.033,1029.3134537392498,0.09173838772439007,9.997282153701493e-06,1.328153670291167e-07,254.23426651164624,700.6165343687089,False,True,True,True,True,True,False
0.913,0.037,0.022,0.01,0.018000000000000002,625.2294181300999,0.04176151101015665,7.116874350906831e-06,6.370167367301709e-07,257.92605168933346,688.9117802580898,True,True,True,True,True,True,True
0.833,0.031,0.011,0.097,0.028,775.1304989787013,0.13924995576498406,1.8582651571269042e-05,2.5727639505001664e-07,233.1320005560046,621.1422848820487,True,True,True,True,True,True,True
0.828,0.016,0.076,0.07200000000000001,0.008,240.01342565806445,0.12152218760913489,2.7329246075112295e-05,1.8933390219446176e-06,253.577657877746,673.7707497551382,True,True,True,True,True,True,True
0.817,0.007,0.14100000000000001,0.023,0.012,407.3401624737797,0.09580786170930206,3.4452454163665234e-05,3.966618951565307e-06,279.00942921679206,744.336538822362,True,True,True,True,True,True,True
0.907,0.027,0.053,0.009000000000000001,0.004,141.66712429836164,0.037642311414744355,1.3624470472900403e-05,1.5528867441890385e-06,264.8772386037945,704.9319109649224,True,True,True,True,True,True,True
0.924,0.015,0.016,0.015,0.03,1018.6382261565963,0.05808302749012646,6.827965681062645e-06,4.5432796828405843e-07,249.1801912778316,654.681010252529,False,True,True,True,True,True,False
0.8029999999999999,0.04,0.092,0.035,0.03,967.5551648475792,0.10812047661901766,2.5625464834460544e-05,2.4695700974179547e-06,269.9928660913925,732.9690754640854,True,True,True,True,True,True,True
0.861,0.023,0.075,0.036000000000000004,0.005,164.92197630628968,0.08076133028196361,2.256104841488848e-05,2.0444773317551817e-06,263.37561493010685,702.3099514657423,True,True,True,True,True,True,True
0.841,0.049,0.074,0.03,0.006,200.36479747761985,0.07421046290471221,2.1495585417971596e-05,2.0450704219452205e-06,270.4731106247595,734.4314306982649,True,True,True,True,True,True,True
0.869,0.009000000000000001,0.038,0.051000000000000004,0.033,1017.7942230584506,0.10920730614598521,1.7225337169134716e-05,9.793355824979243e-07,245.00878935389645,644.2861398468247,False,True,True,True,True,True,False
0.931,0.012,0.012,0.015,0.03,1018.5641906340848,0.05664011225428445,5.98533942035277e-06,3.4164038411445665e-07,247.4515922379403,648.0306382732732,False,True,True,True,True,True,False
0.802,0.006,0.033,0.14300000000000002,0.016,405.6946766783721,0.17283850708812226,2.7441709453514592e-05,7.022595580711519e-07,223.41781397872188,585.1125504046928,True,True,True,True,True,True,True
0.83,0.004,0.044,0.08600000000000001,0.036000000000000004,1018.6574340471557,0.14593464369742165,2.2926168471001944e-05,1.0433144451526953e-06,237.18858714867358,622.651192665646,False,True,True,True,True,True,False
0.832,0.075,0.026000000000000002,0.035,0.032,1026.1113339975223,0.0870548153496535,1.2458610687183668e-05,6.963396427874808e-07,261.05062962552967,719.0443615064095,False,True,True,True,True,True,False
0.872,0.044,0.012,0.04,0.032,1013.3632917824186,0.08791068167344937,1.048714538265462e-05,3.19340753026362e-07,249.08016741025887,669.5535485038246,False,True,True,True,True,True,False
0.804,0.088,0.081,0.023,0.004,136.5741159599415,0.06618511449375807,2.19533190994056e-05,2.2800789837638836e-06,283.1198675680124,788.7426456122438,True,True,True,True,True,True,True
0.903,0.029,0.035,0.004,0.029,1016.7736562382061,0.04971375174539466,8.757498110022207e-06,1.0203931919294458e-06,259.90858210922784,692.5315039440437,False,True,True,True,True,True,False
0.85,0.057,0.023,0.038,0.032,1018.6473757898033,0.0894073856778509,1.2332357671342156e-05,6.121334688034123e-07,255.39381362526538,694.404919186394,False,True,True,True,True,True,False
0.833,0.006,0.052000000000000005,0.083,0.026000000000000002,746.2106686694084,0.13822574301764431,2.40748734682905e-05,1.248863000765129e-06,241.17386816758358,634.364461767242,True,True,True,True,True,True,True
0.802,0.046,0.041,0.076,0.035,1012.9510238701707,0.13537190081936318,2.1184138834055583e-05,9.935086846488315e-07,248.57561748836736,673.9222127949334,False,True,True,True,True,True,False
0.8049999999999999,0.131,0.025,0.005,0.034,1178.6750977542172,0.052183231559808294,6.925155990720518e-06,7.21420683586678e-07,280.5289640255739,799.1487811521296,False,True,True,True,True,True,False
0.821,0.061,0.028,0.043000000000000003,0.047,1461.4506180969227,0.10945103263289699,1.4075069991655438e-05,7.278475981945847e-07,255.3089093422197,698.2728330549573,False,True,True,True,True,True,False
0.908,0.022,0.024,0.016,0.03,1015.9304187473506,0.06222142472474121,8.704676449064113e-06,6.779035516654126e-07,252.64254792280556,668.5329303930988,False,True,True,True,True,True,False
0.802,0.02,0.052000000000000005,0.12,0.006,162.21362851451005,0.1542475336583782,2.8336364911913737e-05,1.1654635332231985e-06,237.57836572684388,631.0666057768943,True,True,True,True,True,True,True
0.802,0.035,0.08,0.037,0.046,1458.2423648344231,0.12012519699683598,2.3343203439400844e-05,2.112858391964984e-06,264.0441520947842,714.470984513785,False,True,True,True,True,True,False
0.895,0.02,0.075,0.005,0.005,179.0542948729289,0.04144064380555167,1.7733943618434798e-05,2.2215827137657503e-06,269.72626930579094,717.0118325559133,True,True,True,True,True,True,True
0.877,0.049,0.016,0.027,0.031,1016.6246077916403,0.0735960099819683,9.06702238757963e-06,4.3923095541508243e-07,254.30618302263397,686.1898515721751,False,True,True,True,True,True,False
0.849,0.01,0.044,0.063,0.034,1017.3514445177847,0.12375128848080877,2.0031067867689745e-05,1.1009222211546207e-06,243.97656911484188,643.1515509773498,False,True,True,True,True,True,False
0.803,0.004,0.038,0.136,0.019,487.58198802337233,0.17119960488753166,2.7517596305165088e-05,8.185787678482246e-07,225.59464595907474,590.6195628054949,True,True,True,True,True,True,True
0.887,0.01,0.076,0.02,0.007,240.03387172014135,0.06373433802330052,2.038664151092038e-05,2.158502836911405e-06,264.0819478106723,697.4519240997766,True,True,True,True,True,True,True
0.94,0.005,0.012,0.013000000000000001,0.03,1024.524668477587,0.054098083919182346,5.587329948645433e-06,3.4359595122410624e-07,246.2727704894455,641.2437967833142,False,True,True,True,True,True,False
0.831,0.006,0.079,0.036000000000000004,0.048,1525.017970749396,0.12063509335514161,2.3000072858998237e-05,2.091092025259245e-06,257.089448547272,681.0461583662291,False,True,True,True,True,True,False
0.848,0.043000000000000003,0.023,0.053,0.033,1010.8077857454468,0.10616365342514049,1.4677831431161265e-05,5.899487155217322e-07,248.63578916437143,669.6088387822681,False,True,True,True,True,True,False
0.886,0.046,0.009000000000000001,0.028,0.031,1013.698384505018,0.07233199187469871,7.814514769350362e-06,2.4784555275256553e-07,251.5837648621629,676.5279227726292,False,True,True,True,True,True,False
0.829,0.017,0.083,0.039,0.032,1020.2382569441413,0.11109848251937374,2.432689718955737e-05,2.2041137937403197e-06,261.24723107913354,696.9637882667747,False,True,True,True,True,True,False
0.896,0.045,0.05,0.005,0.004,143.05518457777822,0.030862514390661833,1.2242735308801156e-05,1.4801658419727654e-06,269.2148811208772,725.2913415617522,True,True,True,True,True,True,True
0.8160000000000001,0.037,0.127,0.005,0.015,532.8020046949426,0.07143980719995759,2.9107444080723404e-05,3.736390167369349e-06,286.27419453961323,777.2385726409826,True,True,True,True,True,True,True
0.804,0.076,0.005,0.098,0.017,472.68544998042825,0.12999705898679,1.7748671749984414e-05,1.1862106711214404e-07,242.72483251601585,668.1702086993351,True,True,True,True,True,True,True
0.837,0.07200000000000001,0.073,0.014,0.004,139.81555781301557,0.05178237049929091,1.884631158708421e-05,2.10617333503658e-06,279.37868328819167,769.3421191086989,True,True,True,True,True,True,True
0.955,0.01,0.006,0.017,0.012,410.9053118530767,0.03927324235024473,5.039405844077933e-06,1.7404377555499176e-07,246.38849009943186,641.8969593314649,True,True,True,True,True,True,True
0.847,0.054,0.046,0.041,0.012,385.6470403812978,0.08271480109509269,1.74254905393247e-05,1.2302688094277192e-06,261.47749030696934,710.2841409530539,True,True,True,True,True,True,True
0.825,0.028,0.021,0.09,0.036000000000000004,1007.6160808183097,0.14224629918305015,1.939683756451918e-05,4.941187136711712e-07,235.97011788704194,628.9585365604045,False,True,True,True,True,True,False
0.8029999999999999,0.004,0.111,0.049,0.033,1026.3949349430125,0.13150590691657096,3.102489549201658e-05,2.8773608925296694e-06,263.0536771710146,698.9071822822416,False,True,True,True,True,True,False
0.872,0.034,0.061,0.004,0.029,1017.8713173875069,0.05943853183682431,1.440732110239648e-05,1.7773233597818566e-06,267.7565960383848,719.272294615513,False,True,True,True,True,True,False
0.8029999999999999,0.03,0.026000000000000002,0.136,0.005,131.05644786462597,0.1584628150104028,2.5716806477244526e-05,5.645854737648596e-07,229.6723179230129,612.1406666132665,True,True,True,True,True,True,True
0.871,0.027,0.068,0.005,0.029,1015.6092302054731,0.06338503395677225,1.609455176890167e-05,1.9766460538140494e-06,267.6937025248043,716.4038585501711,False,True,True,True,True,True,False
0.915,0.035,0.017,0.004,0.029,1015.6250000310653,0.04297595576157387,4.869322143580317e-06,4.969806551424625e-07,256.6845316621595,684.7678800268995,False,True,True,True,True,True,False
0.802,0.041,0.033,0.076,0.048,1377.038240545837,0.1429064717644005,1.965531423375262e-05,7.935646952767572e-07,244.33965922545562,660.1899462927574,False,True,True,True,True,True,False
0.824,0.018000000000000002,0.101,0.026000000000000002,0.031,1024.5893189555677,0.10250177293787653,2.6243881226287247e-05,2.775483995458696e-06,269.1389785645857,720.3967280313965,False,True,True,True,True,True,False
0.821,0.035,0.058,0.053,0.033,1012.6207861605665,0.1176965712644091,2.133751050148518e-05,1.4855774977956966e-06,255.7611846515922,688.8689741601024,False,True,True,True,True,True,False
0.825,0.046,0.083,0.016,0.03,1017.8269520631828,0.08352692589106074,2.1096360095858143e-05,2.339279946189033e-06,273.4016018482379,743.597469123809,False,True,True,True,True,True,False
0.899,0.037,0.004,0.029,0.031,1011.1101673444143,0.07178779484200992,6.975641268420873e-06,1.1175366450431702e-07,247.96980532507976,661.6637087800768,False,True,True,True,True,True,False
0.81,0.009000000000000001,0.045,0.129,0.007,185.18538194809224,0.1599427282387096,2.807479294421764e-05,9.89700436913706e-07,231.08789625852634,607.5134617052953,True,True,True,True,True,True,True
0.856,0.038,0.032,0.042,0.032,1009.2592828773026,0.0968609438606312,1.4733422232695108e-05,8.429799820942491e-07,252.36200755597756,677.7651689629868,False,True,True,True,True,True,False
0.815,0.122,0.038,0.008,0.017,592.8010014443935,0.04384177361082018,1.0258742928583069e-05,1.1010803550620567e-06,282.40796711306336,799.7465193320337,True,True,True,True,True,True,True
0.922,0.018000000000000002,0.014,0.016,0.03,1015.6063847655323,0.05861614030299276,6.6031852596854594e-06,3.968363554070609e-07,249.137929978519,655.8852468699051,False,True,True,True,True,True,False
0.835,0.061,0.019,0.052000000000000005,0.033,1012.5200845103391,0.10376314651375582,1.377628242935927e-05,4.885977959527587e-07,252.0388582661236,687.4127754555341,False,True,True,True,True,True,False
0.83,0.051000000000000004,0.013000000000000001,0.097,0.009000000000000001,253.30730468595635,0.12564174844327788,1.9038942735879676e-05,3.0690736343223853e-07,239.7913372777292,647.7837340888443,True,True,True,True,True,True,True
0.806,0.059000000000000004,0.10400000000000001,0.011,0.02,693.9573741935636,0.07537791839438235,2.4909625509173773e-05,2.9931431923683765e-06,283.7441365607919,779.5009590323858,True,True,True,True,True,True,True
0.94,0.008,0.007,0.015,0.03,1018.4816981346734,0.054837150311486726,4.9292682453190505e-06,2.0080075149907281e-07,245.23245854193394,639.4333723925798,False,True,True,True,True,True,False
0.949,0.016,0.005,0.022,0.008,271.1997916971265,0.04153968596459775,5.789516717332711e-06,1.440866621539234e-07,246.70768737103828,645.4691523482993,True,True,True,True,True,True,True
0.846,0.017,0.10400000000000001,0.004,0.029,1020.741918005423,0.07563707767862643,2.3750457364926247e-05,3.0356190340407876e-06,274.8351918382766,734.7828151310028,False,True,True,True,True,True,False
0.8109999999999999,0.05,0.022,0.074,0.043000000000000003,1242.5859158482424,0.13386329937547917,1.744874813474805e-05,5.336473515633568e-07,244.45984157308592,663.2808959765755,False,True,True,True,True,True,False
0.84,0.065,0.02,0.054,0.021,646.7417041784466,0.09595798104611994,1.4296110196933332e-05,5.15766868424023e-07,253.70782714522062,693.0458860023004,True,True,True,True,True,True,True
0.826,0.01,0.066,0.064,0.034,1015.8058779929164,0.13174865942370237,2.424708461057865e-05,1.6473780360391162e-06,249.4052008406873,660.3906359243092,False,True,True,True,True,True,False
0.839,0.044,0.015,0.054,0.048,1450.9493140942952,0.11704009269036798,1.327181471012124e-05,3.808920536547942e-07,245.4203658747755,661.87379638899,False,True,True,True,True,True,False
0.938,0.022,0.015,0.006,0.019,667.0906845240708,0.03472826548711606,4.794808513465043e-06,4.401483559781139e-07,253.4606982906918,668.4109497566697,True,True,True,True,True,True,True
