nuclides,reactions,groups,xs
Au179,"(n,2n)",1,0.0
Au179,"(n,d)",1,0.0
Au179,"(n,a)",1,1.187
Au179,"(n,p)",1,77.5
Au179,"(n,3n)",1,0.0
Au179,"(n,gamma)",1,271.1
Au179,"(n,4n)",1,0.0
Au179,"(n,t)",1,0.0
Au179,fission,1,0.0
Au180,"(n,2n)",1,0.0
Au180,"(n,d)",1,0.0
Au180,"(n,a)",1,3.791
Au180,"(n,p)",1,188.5
Au180,"(n,3n)",1,0.0
Au180,"(n,gamma)",1,460.7
Au180,"(n,4n)",1,0.0
Au180,"(n,t)",1,0.0
Au180,fission,1,0.0
Au181,"(n,2n)",1,0.0
Au181,"(n,d)",1,0.0
Au181,"(n,a)",1,0.4216
Au181,"(n,p)",1,50.73
Au181,"(n,3n)",1,0.0
Au181,"(n,gamma)",1,228.1
Au181,"(n,4n)",1,0.0
Au181,"(n,t)",1,0.0
Au181,fission,1,0.0
Au182,"(n,2n)",1,0.0
Au182,"(n,d)",1,0.0
Au182,"(n,a)",1,1.291
Au182,"(n,p)",1,66.01
Au182,"(n,3n)",1,0.0
Au182,"(n,gamma)",1,423.4
Au182,"(n,4n)",1,0.0
Au182,"(n,t)",1,0.0
Au182,fission,1,0.0
Au183,"(n,2n)",1,0.0
Au183,"(n,d)",1,0.0
Au183,"(n,a)",1,0.1272
Au183,"(n,p)",1,5.738
Au183,"(n,3n)",1,0.0
Au183,"(n,gamma)",1,40.57
Au183,"(n,4n)",1,0.0
Au183,"(n,t)",1,0.0
Au183,fission,1,0.0
Au184,"(n,2n)",1,0.0
Au184,"(n,d)",1,0.0
Au184,"(n,a)",1,0.7277
Au184,"(n,p)",1,7.692
Au184,"(n,3n)",1,0.0
Au184,"(n,gamma)",1,403.8
Au184,"(n,4n)",1,0.0
Au184,"(n,t)",1,0.0
Au184,fission,1,0.0
Au185,"(n,2n)",1,0.0
Au185,"(n,d)",1,0.0
Au185,"(n,a)",1,0.04611
Au185,"(n,p)",1,0.4854
Au185,"(n,3n)",1,0.0
Au185,"(n,gamma)",1,167.1
Au185,"(n,4n)",1,0.0
Au185,"(n,t)",1,0.0
Au185,fission,1,0.0
Au186,"(n,2n)",1,0.0
Au186,"(n,d)",1,0.0
Au186,"(n,a)",1,0.07643
Au186,"(n,p)",1,1.926
Au186,"(n,3n)",1,0.0
Au186,"(n,gamma)",1,111.4
Au186,"(n,4n)",1,0.0
Au186,"(n,t)",1,0.0
Au186,fission,1,0.0
Au187,"(n,2n)",1,0.0
Au187,"(n,d)",1,0.0
Au187,"(n,a)",1,0.008302
Au187,"(n,p)",1,0.06871
Au187,"(n,3n)",1,0.0
Au187,"(n,gamma)",1,116.6
Au187,"(n,4n)",1,0.0
Au187,"(n,t)",1,0.0
Au187,fission,1,0.0
Au188,"(n,2n)",1,0.0
Au188,"(n,d)",1,0.0
Au188,"(n,a)",1,0.06879
Au188,"(n,p)",1,0.5221
Au188,"(n,3n)",1,0.0
Au188,"(n,gamma)",1,89.77
Au188,"(n,4n)",1,0.0
Au188,"(n,t)",1,0.0
Au188,fission,1,0.0
Au189,"(n,2n)",1,0.0
Au189,"(n,d)",1,0.0
Au189,"(n,a)",1,0.0001924
Au189,"(n,p)",1,0.001809
Au189,"(n,3n)",1,0.0
Au189,"(n,gamma)",1,57.09
Au189,"(n,4n)",1,0.0
Au189,"(n,t)",1,0.0
Au189,fission,1,0.0
Au190,"(n,2n)",1,0.0
Au190,"(n,d)",1,0.0
Au190,"(n,a)",1,0.003439
Au190,"(n,p)",1,0.06668
Au190,"(n,3n)",1,0.0
Au190,"(n,gamma)",1,8.771
Au190,"(n,4n)",1,0.0
Au190,"(n,t)",1,0.0
Au190,fission,1,0.0
Au191,"(n,2n)",1,0.0
Au191,"(n,d)",1,0.0
Au191,"(n,a)",1,1.347e-05
Au191,"(n,p)",1,4.375e-06
Au191,"(n,3n)",1,0.0
Au191,"(n,gamma)",1,41.94
Au191,"(n,4n)",1,0.0
Au191,"(n,t)",1,0.0
Au191,fission,1,0.0
Au192,"(n,2n)",1,0.0
Au192,"(n,d)",1,0.0
Au192,"(n,a)",1,0.0002557
Au192,"(n,p)",1,0.004484
Au192,"(n,3n)",1,0.0
Au192,"(n,gamma)",1,1.138
Au192,"(n,4n)",1,0.0
Au192,"(n,t)",1,0.0
Au192,fission,1,0.0
Au193,"(n,2n)",1,0.0
Au193,"(n,d)",1,0.0
Au193,"(n,a)",1,1.69e-08
Au193,"(n,p)",1,6.002e-10
Au193,"(n,3n)",1,0.0
Au193,"(n,gamma)",1,43.13
Au193,"(n,4n)",1,0.0
Au193,"(n,t)",1,0.0
Au193,fission,1,0.0
Au194,"(n,2n)",1,0.0
Au194,"(n,d)",1,0.0
Au194,"(n,a)",1,1.146e-06
Au194,"(n,p)",1,5.328e-05
Au194,"(n,3n)",1,0.0
Au194,"(n,gamma)",1,9.937
Au194,"(n,4n)",1,0.0
Au194,"(n,t)",1,0.0
Au194,fission,1,0.0
Au195,"(n,2n)",1,0.0
Au195,"(n,d)",1,0.0
Au195,"(n,a)",1,4.541e-11
Au195,"(n,p)",1,0.0
Au195,"(n,3n)",1,0.0
Au195,"(n,gamma)",1,7.846
Au195,"(n,4n)",1,0.0
Au195,"(n,t)",1,0.0
Au195,fission,1,0.0
Au196,"(n,2n)",1,0.0
Au196,"(n,d)",1,0.0
Au196,"(n,a)",1,8.857e-09
Au196,"(n,p)",1,5.531e-09
Au196,"(n,3n)",1,0.0
Au196,"(n,gamma)",1,51.86
Au196,"(n,4n)",1,0.0
Au196,"(n,t)",1,0.0
Au196,fission,1,0.0
Au197,"(n,2n)",1,0.0
Au197,"(n,d)",1,0.0
Au197,"(n,a)",1,0.0
Au197,"(n,p)",1,0.0
Au197,"(n,3n)",1,0.0
Au197,"(n,gamma)",1,486.7
Au197,"(n,4n)",1,0.0
Au197,"(n,t)",1,0.0
Au197,fission,1,0.0
Au198,"(n,2n)",1,0.0
Au198,"(n,d)",1,0.0
Au198,"(n,a)",1,3.538e-12
Au198,"(n,p)",1,0.0
Au198,"(n,3n)",1,0.0
Au198,"(n,gamma)",1,7485.0
Au198,"(n,4n)",1,0.0
Au198,"(n,t)",1,0.0
Au198,fission,1,0.0
Au199,"(n,2n)",1,0.0
Au199,"(n,d)",1,0.0
Au199,"(n,a)",1,0.0
Au199,"(n,p)",1,0.0
Au199,"(n,3n)",1,0.0
Au199,"(n,gamma)",1,9.42
Au199,"(n,4n)",1,0.0
Au199,"(n,t)",1,0.0
Au199,fission,1,0.0
Au200,"(n,2n)",1,0.0
Au200,"(n,d)",1,0.0
Au200,"(n,a)",1,0.0
Au200,"(n,p)",1,0.0
Au200,"(n,3n)",1,0.0
Au200,"(n,gamma)",1,5.908
Au200,"(n,4n)",1,0.0
Au200,"(n,t)",1,0.0
Au200,fission,1,0.0
Au201,"(n,2n)",1,0.0
Au201,"(n,d)",1,0.0
Au201,"(n,a)",1,0.0
Au201,"(n,p)",1,0.0
Au201,"(n,3n)",1,0.0
Au201,"(n,gamma)",1,3.723
Au201,"(n,4n)",1,0.0
Au201,"(n,t)",1,0.0
Au201,fission,1,0.0
Au202,"(n,2n)",1,0.0
Au202,"(n,d)",1,0.0
Au202,"(n,a)",1,0.0
Au202,"(n,p)",1,0.0
Au202,"(n,3n)",1,0.0
Au202,"(n,gamma)",1,3.533
Au202,"(n,4n)",1,0.0
Au202,"(n,t)",1,0.0
Au202,fission,1,0.0
Au203,"(n,2n)",1,0.0
Au203,"(n,d)",1,0.0
Au203,"(n,a)",1,0.0
Au203,"(n,p)",1,0.0
Au203,"(n,3n)",1,0.0
Au203,"(n,gamma)",1,1.857
Au203,"(n,4n)",1,0.0
Au203,"(n,t)",1,0.0
Au203,fission,1,0.0
Au204,"(n,2n)",1,0.0
Au204,"(n,d)",1,0.0
Au204,"(n,a)",1,0.0
Au204,"(n,p)",1,0.0
Au204,"(n,3n)",1,0.0
Au204,"(n,gamma)",1,1.994
Au204,"(n,4n)",1,0.0
Au204,"(n,t)",1,0.0
Au204,fission,1,0.0
Au205,"(n,2n)",1,0.0
Au205,"(n,d)",1,0.0
Au205,"(n,a)",1,0.0
Au205,"(n,p)",1,0.0
Au205,"(n,3n)",1,0.0
Au205,"(n,gamma)",1,0.6413
Au205,"(n,4n)",1,0.0
Au205,"(n,t)",1,0.0
Au205,fission,1,0.0
Au206,"(n,2n)",1,0.0
Au206,"(n,d)",1,0.0
Au206,"(n,a)",1,0.0
Au206,"(n,p)",1,0.0
Au206,"(n,3n)",1,0.0
Au206,"(n,gamma)",1,1.055
Au206,"(n,4n)",1,0.0
Au206,"(n,t)",1,0.0
Au206,fission,1,0.0
Au207,"(n,2n)",1,0.0
Au207,"(n,d)",1,0.0
Au207,"(n,a)",1,0.0
Au207,"(n,p)",1,0.0
Au207,"(n,3n)",1,0.0
Au207,"(n,gamma)",1,1.003
Au207,"(n,4n)",1,0.0
Au207,"(n,t)",1,0.0
Au207,fission,1,0.0
Au208,"(n,2n)",1,0.0
Au208,"(n,d)",1,0.0
Au208,"(n,a)",1,0.0
Au208,"(n,p)",1,0.0
Au208,"(n,3n)",1,0.0
Au208,"(n,gamma)",1,1.826
Au208,"(n,4n)",1,0.0
Au208,"(n,t)",1,0.0
Au208,fission,1,0.0
Au209,"(n,2n)",1,0.0
Au209,"(n,d)",1,0.0
Au209,"(n,a)",1,0.0
Au209,"(n,p)",1,0.0
Au209,"(n,3n)",1,0.0
Au209,"(n,gamma)",1,1.6
Au209,"(n,4n)",1,0.0
Au209,"(n,t)",1,0.0
Au209,fission,1,0.0
Au210,"(n,2n)",1,0.0
Au210,"(n,d)",1,0.0
Au210,"(n,a)",1,0.0
Au210,"(n,p)",1,0.0
Au210,"(n,3n)",1,0.0
Au210,"(n,gamma)",1,2.295
Au210,"(n,4n)",1,0.0
Au210,"(n,t)",1,0.0
Au210,fission,1,0.0
Ba116,"(n,2n)",1,0.0
Ba116,"(n,d)",1,0.0
Ba116,"(n,a)",1,13.81
Ba116,"(n,p)",1,3.295e-08
Ba116,"(n,3n)",1,0.0
Ba116,"(n,gamma)",1,128.3
Ba116,"(n,4n)",1,0.0
Ba116,"(n,t)",1,0.0
Ba116,fission,1,0.0
Ba117,"(n,2n)",1,0.0
Ba117,"(n,d)",1,0.0
Ba117,"(n,a)",1,59.57
Ba117,"(n,p)",1,1.948e-12
Ba117,"(n,3n)",1,0.0
Ba117,"(n,gamma)",1,53.57
Ba117,"(n,4n)",1,0.0
Ba117,"(n,t)",1,0.0
Ba117,fission,1,0.0
Ba118,"(n,2n)",1,0.0
Ba118,"(n,d)",1,0.0
Ba118,"(n,a)",1,0.8668
Ba118,"(n,p)",1,128.2
Ba118,"(n,3n)",1,0.0
Ba118,"(n,gamma)",1,25.87
Ba118,"(n,4n)",1,0.0
Ba118,"(n,t)",1,0.0
Ba118,fission,1,0.0
Ba119,"(n,2n)",1,0.0
Ba119,"(n,d)",1,0.0
Ba119,"(n,a)",1,13.69
Ba119,"(n,p)",1,161.0
Ba119,"(n,3n)",1,0.0
Ba119,"(n,gamma)",1,26.13
Ba119,"(n,4n)",1,0.0
Ba119,"(n,t)",1,0.0
Ba119,fission,1,0.0
Ba120,"(n,2n)",1,0.0
Ba120,"(n,d)",1,0.0
Ba120,"(n,a)",1,0.4451
Ba120,"(n,p)",1,61.89
Ba120,"(n,3n)",1,0.0
Ba120,"(n,gamma)",1,44.77
Ba120,"(n,4n)",1,0.0
Ba120,"(n,t)",1,0.0
Ba120,fission,1,0.0
Ba121,"(n,2n)",1,0.0
Ba121,"(n,d)",1,0.0
Ba121,"(n,a)",1,6.567
Ba121,"(n,p)",1,234.2
Ba121,"(n,3n)",1,0.0
Ba121,"(n,gamma)",1,38.29
Ba121,"(n,4n)",1,0.0
Ba121,"(n,t)",1,0.0
Ba121,fission,1,0.0
Ba122,"(n,2n)",1,0.0
Ba122,"(n,d)",1,0.0
Ba122,"(n,a)",1,0.03369
Ba122,"(n,p)",1,4.402
Ba122,"(n,3n)",1,0.0
Ba122,"(n,gamma)",1,150.4
Ba122,"(n,4n)",1,0.0
Ba122,"(n,t)",1,0.0
Ba122,fission,1,0.0
Ba123,"(n,2n)",1,0.0
Ba123,"(n,d)",1,0.0
Ba123,"(n,a)",1,2.212
Ba123,"(n,p)",1,196.7
Ba123,"(n,3n)",1,0.0
Ba123,"(n,gamma)",1,33.57
Ba123,"(n,4n)",1,0.0
Ba123,"(n,t)",1,0.0
Ba123,fission,1,0.0
Ba124,"(n,2n)",1,0.0
Ba124,"(n,d)",1,0.0
Ba124,"(n,a)",1,0.00335
Ba124,"(n,p)",1,0.07644
Ba124,"(n,3n)",1,0.0
Ba124,"(n,gamma)",1,144.5
Ba124,"(n,4n)",1,0.0
Ba124,"(n,t)",1,0.0
Ba124,fission,1,0.0
Ba125,"(n,2n)",1,0.0
Ba125,"(n,d)",1,0.0
Ba125,"(n,a)",1,1.12
Ba125,"(n,p)",1,27.74
Ba125,"(n,3n)",1,0.0
Ba125,"(n,gamma)",1,12.93
Ba125,"(n,4n)",1,0.0
Ba125,"(n,t)",1,0.0
Ba125,fission,1,0.0
Ba126,"(n,2n)",1,0.0
Ba126,"(n,d)",1,0.0
Ba126,"(n,a)",1,0.0001828
Ba126,"(n,p)",1,0.0006129
Ba126,"(n,3n)",1,0.0
Ba126,"(n,gamma)",1,11.47
Ba126,"(n,4n)",1,0.0
Ba126,"(n,t)",1,0.0
Ba126,fission,1,0.0
Ba127,"(n,2n)",1,0.0
Ba127,"(n,d)",1,0.0
Ba127,"(n,a)",1,0.2506
Ba127,"(n,p)",1,3.524
Ba127,"(n,3n)",1,0.0
Ba127,"(n,gamma)",1,23.04
Ba127,"(n,4n)",1,0.0
Ba127,"(n,t)",1,0.0
Ba127,fission,1,0.0
Ba128,"(n,2n)",1,0.0
Ba128,"(n,d)",1,0.0
Ba128,"(n,a)",1,1.157e-08
Ba128,"(n,p)",1,2.031e-09
Ba128,"(n,3n)",1,0.0
Ba128,"(n,gamma)",1,0.0002309
Ba128,"(n,4n)",1,0.0
Ba128,"(n,t)",1,0.0
Ba128,fission,1,0.0
Ba129,"(n,2n)",1,0.0
Ba129,"(n,d)",1,0.0
Ba129,"(n,a)",1,0.03998
Ba129,"(n,p)",1,0.08194
Ba129,"(n,3n)",1,0.0
Ba129,"(n,gamma)",1,13.49
Ba129,"(n,4n)",1,0.0
Ba129,"(n,t)",1,0.0
Ba129,fission,1,0.0
Ba130,"(n,2n)",1,0.0
Ba130,"(n,d)",1,0.0
Ba130,"(n,a)",1,3.434e-11
Ba130,"(n,p)",1,0.0
Ba130,"(n,3n)",1,0.0
Ba130,"(n,gamma)",1,2.236
Ba130,"(n,4n)",1,0.0
Ba130,"(n,t)",1,0.0
Ba130,fission,1,0.0
Ba131,"(n,2n)",1,0.0
Ba131,"(n,d)",1,0.0
Ba131,"(n,a)",1,0.001254
Ba131,"(n,p)",1,3.41e-05
Ba131,"(n,3n)",1,0.0
Ba131,"(n,gamma)",1,11.06
Ba131,"(n,4n)",1,0.0
Ba131,"(n,t)",1,0.0
Ba131,fission,1,0.0
Ba132,"(n,2n)",1,0.0
Ba132,"(n,d)",1,0.0
Ba132,"(n,a)",1,0.0
Ba132,"(n,p)",1,0.0
Ba132,"(n,3n)",1,0.0
Ba132,"(n,gamma)",1,2.396
Ba132,"(n,4n)",1,0.0
Ba132,"(n,t)",1,0.0
Ba132,fission,1,0.0
Ba133,"(n,2n)",1,0.0
Ba133,"(n,d)",1,0.0
Ba133,"(n,a)",1,3.374e-06
Ba133,"(n,p)",1,1.549e-11
Ba133,"(n,3n)",1,0.0
Ba133,"(n,gamma)",1,1.351
Ba133,"(n,4n)",1,0.0
Ba133,"(n,t)",1,0.0
Ba133,fission,1,0.0
Ba134,"(n,2n)",1,0.0
Ba134,"(n,d)",1,0.0
Ba134,"(n,a)",1,0.0
Ba134,"(n,p)",1,0.0
Ba134,"(n,3n)",1,0.0
Ba134,"(n,gamma)",1,0.4443
Ba134,"(n,4n)",1,0.0
Ba134,"(n,t)",1,0.0
Ba134,fission,1,0.0
Ba135,"(n,2n)",1,0.0
Ba135,"(n,d)",1,0.0
Ba135,"(n,a)",1,1.225e-07
Ba135,"(n,p)",1,0.0
Ba135,"(n,3n)",1,0.0
Ba135,"(n,gamma)",1,1.838
Ba135,"(n,4n)",1,0.0
Ba135,"(n,t)",1,0.0
Ba135,fission,1,0.0
Ba136,"(n,2n)",1,0.0
Ba136,"(n,d)",1,0.0
Ba136,"(n,a)",1,0.0
Ba136,"(n,p)",1,0.0
Ba136,"(n,3n)",1,0.0
Ba136,"(n,gamma)",1,0.2104
Ba136,"(n,4n)",1,0.0
Ba136,"(n,t)",1,0.0
Ba136,fission,1,0.0
Ba137,"(n,2n)",1,0.0
Ba137,"(n,d)",1,0.0
Ba137,"(n,a)",1,0.0
Ba137,"(n,p)",1,0.0
Ba137,"(n,3n)",1,0.0
Ba137,"(n,gamma)",1,1.131
Ba137,"(n,4n)",1,0.0
Ba137,"(n,t)",1,0.0
Ba137,fission,1,0.0
Ba138,"(n,2n)",1,0.0
Ba138,"(n,d)",1,0.0
Ba138,"(n,a)",1,0.0
Ba138,"(n,p)",1,0.0
Ba138,"(n,3n)",1,0.0
Ba138,"(n,gamma)",1,0.1273
Ba138,"(n,4n)",1,0.0
Ba138,"(n,t)",1,0.0
Ba138,fission,1,0.0
Ba139,"(n,2n)",1,0.0
Ba139,"(n,d)",1,0.0
Ba139,"(n,a)",1,2.448e-06
Ba139,"(n,p)",1,0.0
Ba139,"(n,3n)",1,0.0
Ba139,"(n,gamma)",1,1.947
Ba139,"(n,4n)",1,0.0
Ba139,"(n,t)",1,0.0
Ba139,fission,1,0.0
Ba140,"(n,2n)",1,0.0
Ba140,"(n,d)",1,0.0
Ba140,"(n,a)",1,2.81e-12
Ba140,"(n,p)",1,0.0
Ba140,"(n,3n)",1,0.0
Ba140,"(n,gamma)",1,0.5212
Ba140,"(n,4n)",1,0.0
Ba140,"(n,t)",1,0.0
Ba140,fission,1,0.0
Ba141,"(n,2n)",1,0.0
Ba141,"(n,d)",1,0.0
Ba141,"(n,a)",1,3.705e-09
Ba141,"(n,p)",1,0.0
Ba141,"(n,3n)",1,0.0
Ba141,"(n,gamma)",1,1.607
Ba141,"(n,4n)",1,0.0
Ba141,"(n,t)",1,0.0
Ba141,fission,1,0.0
Ba142,"(n,2n)",1,0.0
Ba142,"(n,d)",1,0.0
Ba142,"(n,a)",1,0.0
Ba142,"(n,p)",1,0.0
Ba142,"(n,3n)",1,0.0
Ba142,"(n,gamma)",1,0.7142
Ba142,"(n,4n)",1,0.0
Ba142,"(n,t)",1,0.0
Ba142,fission,1,0.0
Ba143,"(n,2n)",1,0.0
Ba143,"(n,d)",1,0.0
Ba143,"(n,a)",1,0.0
Ba143,"(n,p)",1,0.0
Ba143,"(n,3n)",1,0.0
Ba143,"(n,gamma)",1,1.7
Ba143,"(n,4n)",1,0.0
Ba143,"(n,t)",1,0.0
Ba143,fission,1,0.0
Ba144,"(n,2n)",1,0.0
Ba144,"(n,d)",1,0.0
Ba144,"(n,a)",1,0.0
Ba144,"(n,p)",1,0.0
Ba144,"(n,3n)",1,0.0
Ba144,"(n,gamma)",1,0.571
Ba144,"(n,4n)",1,0.0
Ba144,"(n,t)",1,0.0
Ba144,fission,1,0.0
Ba145,"(n,2n)",1,0.0
Ba145,"(n,d)",1,0.0
Ba145,"(n,a)",1,0.0
Ba145,"(n,p)",1,0.0
Ba145,"(n,3n)",1,0.0
Ba145,"(n,gamma)",1,1.53
Ba145,"(n,4n)",1,0.0
Ba145,"(n,t)",1,0.0
Ba145,fission,1,0.0
Ba146,"(n,2n)",1,0.0
Ba146,"(n,d)",1,0.0
Ba146,"(n,a)",1,0.0
Ba146,"(n,p)",1,0.0
Ba146,"(n,3n)",1,0.0
Ba146,"(n,gamma)",1,0.578
Ba146,"(n,4n)",1,0.0
Ba146,"(n,t)",1,0.0
Ba146,fission,1,0.0
Bh264,"(n,2n)",1,0.0
Bh264,"(n,d)",1,0.0
Bh264,"(n,a)",1,0.1407
Bh264,"(n,p)",1,0.117
Bh264,"(n,3n)",1,0.0
Bh264,"(n,gamma)",1,28.41
Bh264,"(n,4n)",1,0.0
Bh264,"(n,t)",1,0.0
Bh264,fission,1,0.0
Bh265,"(n,2n)",1,0.0
Bh265,"(n,d)",1,0.0
Bh265,"(n,a)",1,0.07388
Bh265,"(n,p)",1,8.99e-05
Bh265,"(n,3n)",1,0.0
Bh265,"(n,gamma)",1,60.85
Bh265,"(n,4n)",1,0.0
Bh265,"(n,t)",1,0.0
Bh265,fission,1,0.0
Bh266,"(n,2n)",1,0.0
Bh266,"(n,d)",1,0.0
Bh266,"(n,a)",1,0.0001721
Bh266,"(n,p)",1,9.857e-05
Bh266,"(n,3n)",1,0.0
Bh266,"(n,gamma)",1,29.36
Bh266,"(n,4n)",1,0.0
Bh266,"(n,t)",1,0.0
Bh266,fission,1,0.0
Bh267,"(n,2n)",1,0.0
Bh267,"(n,d)",1,0.0
Bh267,"(n,a)",1,4.34e-05
Bh267,"(n,p)",1,7.466e-07
Bh267,"(n,3n)",1,0.0
Bh267,"(n,gamma)",1,20.57
Bh267,"(n,4n)",1,0.0
Bh267,"(n,t)",1,0.0
Bh267,fission,1,0.0
Bh268,"(n,2n)",1,0.0
Bh268,"(n,d)",1,0.0
Bh268,"(n,a)",1,7.186e-05
Bh268,"(n,p)",1,3.725e-06
Bh268,"(n,3n)",1,0.0
Bh268,"(n,gamma)",1,41.21
Bh268,"(n,4n)",1,0.0
Bh268,"(n,t)",1,0.0
Bh268,fission,1,0.0
Bh269,"(n,2n)",1,0.0
Bh269,"(n,d)",1,0.0
Bh269,"(n,a)",1,8.605e-08
Bh269,"(n,p)",1,1.147e-12
Bh269,"(n,3n)",1,0.0
Bh269,"(n,gamma)",1,121.6
Bh269,"(n,4n)",1,0.0
Bh269,"(n,t)",1,0.0
Bh269,fission,1,0.0
Bh270,"(n,2n)",1,0.0
Bh270,"(n,d)",1,0.0
Bh270,"(n,a)",1,0.2667
Bh270,"(n,p)",1,9.261e-05
Bh270,"(n,3n)",1,0.0
Bh270,"(n,gamma)",1,23.05
Bh270,"(n,4n)",1,0.0
Bh270,"(n,t)",1,0.0
Bh270,fission,1,0.0
Bh271,"(n,2n)",1,0.0
Bh271,"(n,d)",1,0.0
Bh271,"(n,a)",1,7.252e-06
Bh271,"(n,p)",1,0.0
Bh271,"(n,3n)",1,0.0
Bh271,"(n,gamma)",1,130.0
Bh271,"(n,4n)",1,0.0
Bh271,"(n,t)",1,0.0
Bh271,fission,1,0.0
Bh272,"(n,2n)",1,0.0
Bh272,"(n,d)",1,0.0
Bh272,"(n,a)",1,0.000281
Bh272,"(n,p)",1,5.919e-09
Bh272,"(n,3n)",1,0.0
Bh272,"(n,gamma)",1,2.14e-08
Bh272,"(n,4n)",1,0.0
Bh272,"(n,t)",1,0.0
Bh272,fission,1,0.0
Bh273,"(n,2n)",1,0.0
Bh273,"(n,d)",1,0.0
Bh273,"(n,a)",1,2.28e-07
Bh273,"(n,p)",1,0.0
Bh273,"(n,3n)",1,0.0
Bh273,"(n,gamma)",1,0.02634
Bh273,"(n,4n)",1,0.0
Bh273,"(n,t)",1,0.0
Bh273,fission,1,0.0
Bh274,"(n,2n)",1,0.0
Bh274,"(n,d)",1,0.0
Bh274,"(n,a)",1,1.82e-11
Bh274,"(n,p)",1,0.0
Bh274,"(n,3n)",1,0.0
Bh274,"(n,gamma)",1,31.47
Bh274,"(n,4n)",1,0.0
Bh274,"(n,t)",1,0.0
Bh274,fission,1,0.0
Bh275,"(n,2n)",1,0.0
Bh275,"(n,d)",1,0.0
Bh275,"(n,a)",1,1.466e-05
Bh275,"(n,p)",1,0.0
Bh275,"(n,3n)",1,0.0
Bh275,"(n,gamma)",1,4.031e-06
Bh275,"(n,4n)",1,0.0
Bh275,"(n,t)",1,0.0
Bh275,fission,1,0.0
Bi190,"(n,2n)",1,0.0
Bi190,"(n,d)",1,0.0
Bi190,"(n,a)",1,0.4492
Bi190,"(n,p)",1,40.79
Bi190,"(n,3n)",1,0.0
Bi190,"(n,gamma)",1,88.71
Bi190,"(n,4n)",1,0.0
Bi190,"(n,t)",1,0.0
Bi190,fission,1,0.0
Bi191,"(n,2n)",1,0.0
Bi191,"(n,d)",1,0.0
Bi191,"(n,a)",1,0.1508
Bi191,"(n,p)",1,8.406
Bi191,"(n,3n)",1,0.0
Bi191,"(n,gamma)",1,141.2
Bi191,"(n,4n)",1,0.0
Bi191,"(n,t)",1,0.0
Bi191,fission,1,0.0
Bi192,"(n,2n)",1,0.0
Bi192,"(n,d)",1,0.0
Bi192,"(n,a)",1,0.4367
Bi192,"(n,p)",1,32.49
Bi192,"(n,3n)",1,0.0
Bi192,"(n,gamma)",1,141.8
Bi192,"(n,4n)",1,0.0
Bi192,"(n,t)",1,0.0
Bi192,fission,1,0.0
Bi193,"(n,2n)",1,0.0
Bi193,"(n,d)",1,0.0
Bi193,"(n,a)",1,0.04804
Bi193,"(n,p)",1,5.323
Bi193,"(n,3n)",1,0.0
Bi193,"(n,gamma)",1,123.4
Bi193,"(n,4n)",1,0.0
Bi193,"(n,t)",1,0.0
Bi193,fission,1,0.0
Bi194,"(n,2n)",1,0.0
Bi194,"(n,d)",1,0.0
Bi194,"(n,a)",1,0.1593
Bi194,"(n,p)",1,9.019
Bi194,"(n,3n)",1,0.0
Bi194,"(n,gamma)",1,180.1
Bi194,"(n,4n)",1,0.0
Bi194,"(n,t)",1,0.0
Bi194,fission,1,0.0
Bi195,"(n,2n)",1,0.0
Bi195,"(n,d)",1,0.0
Bi195,"(n,a)",1,0.003509
Bi195,"(n,p)",1,0.5276
Bi195,"(n,3n)",1,0.0
Bi195,"(n,gamma)",1,48.77
Bi195,"(n,4n)",1,0.0
Bi195,"(n,t)",1,0.0
Bi195,fission,1,0.0
Bi196,"(n,2n)",1,0.0
Bi196,"(n,d)",1,0.0
Bi196,"(n,a)",1,0.05141
Bi196,"(n,p)",1,2.414
Bi196,"(n,3n)",1,0.0
Bi196,"(n,gamma)",1,80.47
Bi196,"(n,4n)",1,0.0
Bi196,"(n,t)",1,0.0
Bi196,fission,1,0.0
Bi197,"(n,2n)",1,0.0
Bi197,"(n,d)",1,0.0
Bi197,"(n,a)",1,0.001628
Bi197,"(n,p)",1,0.1688
Bi197,"(n,3n)",1,0.0
Bi197,"(n,gamma)",1,9.816
Bi197,"(n,4n)",1,0.0
Bi197,"(n,t)",1,0.0
Bi197,fission,1,0.0
Bi198,"(n,2n)",1,0.0
Bi198,"(n,d)",1,0.0
Bi198,"(n,a)",1,0.007275
Bi198,"(n,p)",1,0.9191
Bi198,"(n,3n)",1,0.0
Bi198,"(n,gamma)",1,20.09
Bi198,"(n,4n)",1,0.0
Bi198,"(n,t)",1,0.0
Bi198,fission,1,0.0
Bi199,"(n,2n)",1,0.0
Bi199,"(n,d)",1,0.0
Bi199,"(n,a)",1,0.0003162
Bi199,"(n,p)",1,0.8419
Bi199,"(n,3n)",1,0.0
Bi199,"(n,gamma)",1,30.45
Bi199,"(n,4n)",1,0.0
Bi199,"(n,t)",1,0.0
Bi199,fission,1,0.0
Bi200,"(n,2n)",1,0.0
Bi200,"(n,d)",1,0.0
Bi200,"(n,a)",1,0.0001061
Bi200,"(n,p)",1,0.02949
Bi200,"(n,3n)",1,0.0
Bi200,"(n,gamma)",1,52.91
Bi200,"(n,4n)",1,0.0
Bi200,"(n,t)",1,0.0
Bi200,fission,1,0.0
Bi201,"(n,2n)",1,0.0
Bi201,"(n,d)",1,0.0
Bi201,"(n,a)",1,3.691e-05
