V,Cr,Ti,W,Zr,_neutronics_ok,_calphad_ok,slice_V,slice_Zr,phases
0.8,0.06,0.015,0.11,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9603591056720051, ""C15_LAVES#1"": 0.03599536807002208, ""FCC_L12#1"": 0.0006898397631861562, ""HCP_A3#2"": 0.002251579180626564, ""ZRO2_MONO#1"": 0.0007041073141601965}"
0.8,0.06,0.02,0.105,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960466696232254, ""C15_LAVES#1"": 0.035878991795375355, ""FCC_L12#1"": 0.0006902987178318162, ""HCP_A3#2"": 0.00226001432597283, ""ZRO2_MONO#1"": 0.0007039989285659602}"
0.8,0.06,0.025,0.1,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9605851554519607, ""C15_LAVES#1"": 0.03575149709588604, ""FCC_L12#1"": 0.0006907669383161913, ""HCP_A3#2"": 0.0022687069612899514, ""ZRO2_MONO#1"": 0.0007038735525477537}"
0.8,0.06,0.03,0.095,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9607154582155861, ""C15_LAVES#1"": 0.035611910504023646, ""FCC_L12#1"": 0.0006912441561794887, ""HCP_A3#2"": 0.002277660013330306, ""ZRO2_MONO#1"": 0.0007037271108802518}"
0.8,0.06,0.035,0.09,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9608586661801709, ""C15_LAVES#1"": 0.0354591720767314, ""FCC_L12#1"": 0.000691730090213303, ""HCP_A3#2"": 0.0022868768267104403, ""ZRO2_MONO#1"": 0.0007035548261739242}"
0.8,0.06,0.04,0.085,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.961015936752217, ""C15_LAVES#1"": 0.0352921266635492, ""FCC_L12#1"": 0.0006922244456047332, ""HCP_A3#2"": 0.00229636124625012, ""ZRO2_MONO#1"": 0.00070335089237892}"
0.8,0.06,0.045,0.08,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9612518241672217, ""C15_LAVES#1"": 0.035013123235935355, ""FCC_L12#1"": 0.0006926460879598867, ""HCP_A3#2"": 0.002305874180226598, ""HCP_A3#3"": 5.879506736229273e-05, ""ZRO2_MONO#1"": 0.0006777372612938965}"
0.8,0.06,0.05,0.075,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9631283050704234, ""C15_LAVES#1"": 0.03224098719429857, ""FCC_L12#1"": 0.000691004286486929, ""HCP_A3#2"": 0.0023093299507507803, ""HCP_A3#3"": 0.0016303734980404275}"
0.8,0.06,0.055,0.07,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9633394173933678, ""C15_LAVES#1"": 0.03201449123129449, ""FCC_L12#1"": 0.0006915110199747421, ""HCP_A3#2"": 0.002319218774952782, ""HCP_A3#3"": 0.0016353615804102976}"
0.8,0.06,0.06,0.065,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9635703339254019, ""C15_LAVES#1"": 0.03176792009308939, ""FCC_L12#1"": 0.0006920246340470716, ""HCP_A3#2"": 0.0023293251021132993, ""HCP_A3#3"": 0.001640396245348046}"
0.8,0.06,0.065,0.06,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.963822815212469, ""C15_LAVES#1"": 0.03149954713157312, ""FCC_L12#1"": 0.0006925447768668129, ""HCP_A3#2"": 0.0023396459651107517, ""HCP_A3#3"": 0.001645446913979996}"
0.8,0.06,0.07,0.055,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9640987837039009, ""C15_LAVES#1"": 0.031207494468174824, ""FCC_L12#1"": 0.000693071090894159, ""HCP_A3#2"": 0.0023501781254382814, ""HCP_A3#3"": 0.0016504726115917272}"
0.8,0.06,0.075,0.05,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9644003383229589, ""C15_LAVES#1"": 0.030889721812787454, ""FCC_L12#1"": 0.0006936032158418921, ""HCP_A3#2"": 0.0023609180493776734, ""HCP_A3#3"": 0.0016554185990343554}"
0.8,0.06,0.08,0.045,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9647297697233669, ""C15_LAVES#1"": 0.03054401569064772, ""FCC_L12#1"": 0.0006941407929501554, ""HCP_A3#2"": 0.002371861879959543, ""HCP_A3#3"": 0.0016602119130758291}"
0.8,0.06,0.085,0.04,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9650895760355561, ""C15_LAVES#1"": 0.03016797962596204, ""FCC_L12#1"": 0.0006946834710477412, ""HCP_A3#2"": 0.0023830054045364795, ""HCP_A3#3"": 0.0016647554628972283}"
0.8,0.06,0.09,0.035,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9654824787983609, ""C15_LAVES#1"": 0.029759026052629936, ""FCC_L12#1"": 0.0006952309150166413, ""HCP_A3#2"": 0.0023943440179093967, ""HCP_A3#3"": 0.0016689202160833278}"
0.8,0.06,0.095,0.03,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9659114386229788, ""C15_LAVES#1"": 0.029314371021616714, ""FCC_L12#1"": 0.0006957828174952232, ""HCP_A3#2"": 0.0024058726810267483, ""HCP_A3#3"": 0.0016725348568826777}"
0.8,0.06,0.1,0.025,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9663796699324783, ""C15_LAVES#1"": 0.028831033176744084, ""FCC_L12#1"": 0.0006963389149201776, ""HCP_A3#2"": 0.0024175858754468703, ""HCP_A3#3"": 0.0016753721004106603}"
0.8,0.06,0.105,0.02,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9660802087619063, ""C15_LAVES#1"": 0.029155295396906915, ""FCC_L12#1"": 0.0006974631033084823, ""HCP_A3#1"": 0.0012600239765599027, ""HCP_A3#2"": 0.00037547655326783787, ""HCP_A3#3"": 0.0024315322080507387}"
0.8,0.06,0.11,0.015,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9659500585012244, ""C15_LAVES#1"": 0.02930321889274224, ""FCC_L12#1"": 0.0006985056598699105, ""HCP_A3#1"": 0.002445365508112952, ""HCP_A3#2"": 0.0006957394020791405, ""HCP_A3#3"": 0.0009071120359712008}"
0.8,0.06,0.115,0.01,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9660446001215075, ""C15_LAVES#1"": 0.029217703753953717, ""FCC_L12#1"": 0.0006994304431391193, ""HCP_A3#1"": 0.0006423789362049423, ""HCP_A3#2"": 0.0009369482965106949, ""HCP_A3#3"": 0.002458938448683875}"
0.8,0.06,0.12,0.005,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9663663729921685, ""C15_LAVES#1"": 0.028897556614454672, ""FCC_L12#1"": 0.0007002387591204252, ""HCP_A3#1"": 0.00046398743234985163, ""HCP_A3#2"": 0.0010996063752554497, ""HCP_A3#3"": 0.0024722378266508263}"
0.8,0.06,0.125,0.0,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9669190142155099, ""C15_LAVES#1"": 0.028340944369245197, ""FCC_L12#1"": 0.0007009318464611727, ""HCP_A3#1"": 0.00037026157998489343, ""HCP_A3#2"": 0.001183599479154941, ""HCP_A3#3"": 0.002485248509643973}"
0.8,0.065,0.0,0.12,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9599832794667255, ""C15_LAVES#1"": 0.03641400059570655, ""FCC_L12#1"": 0.0006872222550670476, ""HCP_A3#3"": 0.002211017598988047, ""ZRO2_MONO#1"": 0.0007044800835126734}"
0.8,0.065,0.005,0.115,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9600583377494029, ""C15_LAVES#1"": 0.03633093313381947, ""FCC_L12#1"": 0.0006876543647328442, ""HCP_A3#3"": 0.002218657352287834, ""ZRO2_MONO#1"": 0.0007044173997570381}"
0.8,0.065,0.01,0.11,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9601417491015102, ""C15_LAVES#1"": 0.036239262370824366, ""FCC_L12#1"": 0.0006880970483298672, ""HCP_A3#3"": 0.002226545453891197, ""ZRO2_MONO#1"": 0.0007043460254440915}"
0.8,0.065,0.015,0.105,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9602342820508016, ""C15_LAVES#1"": 0.03613822209107724, ""FCC_L12#1"": 0.0006885500616800024, ""HCP_A3#3"": 0.0022346832702255896, ""ZRO2_MONO#1"": 0.0007042625262156307}"
0.8,0.065,0.02,0.1,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9603367662147257, ""C15_LAVES#1"": 0.036026981876631094, ""FCC_L12#1"": 0.0006890131472521954, ""HCP_A3#3"": 0.0022430723095472234, ""ZRO2_MONO#1"": 0.0007041664518438528}"
0.8,0.065,0.025,0.095,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960450106119424, ""C15_LAVES#1"": 0.03590464007978207, ""FCC_L12#1"": 0.0006894860385890146, ""HCP_A3#3"": 0.002251714292094718, ""ZRO2_MONO#1"": 0.000704053470110191}"
0.8,0.065,0.03,0.09,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960575284310619, ""C15_LAVES#1"": 0.03577021615062002, ""FCC_L12#1"": 0.0006899684566066533, ""HCP_A3#3"": 0.002260611199873402, ""ZRO2_MONO#1"": 0.0007039198822807743}"
0.8,0.065,0.035,0.085,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9607133717204476, ""C15_LAVES#1"": 0.03562264215227656, ""FCC_L12#1"": 0.0006904601100749211, ""HCP_A3#2"": 0.0022697653453828946, ""ZRO2_MONO#1"": 0.0007037606718178625}"
0.8,0.065,0.04,0.08,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960865538655273, ""C15_LAVES#1"": 0.03546075347755942, ""FCC_L12#1"": 0.0006909606956833334, ""HCP_A3#2"": 0.002279179445478136, ""ZRO2_MONO#1"": 0.0007035677260061191}"
0.8,0.065,0.045,0.075,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9610330620189385, ""C15_LAVES#1"": 0.035283278769386583, ""FCC_L12#1"": 0.0006914698945552286, ""HCP_A3#2"": 0.002288856691168894, ""ZRO2_MONO#1"": 0.0007033326259511308}"
0.8,0.065,0.05,0.07,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9612173416433353, ""C15_LAVES#1"": 0.03508882894724732, ""FCC_L12#1"": 0.0006919873740610601, ""HCP_A3#2"": 0.0022988008424468867, ""ZRO2_MONO#1"": 0.0007030411929091371}"
0.8,0.065,0.055,0.065,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9614199098596644, ""C15_LAVES#1"": 0.034875885446828396, ""FCC_L12#1"": 0.0006925127838103113, ""HCP_A3#2"": 0.002309016313716728, ""ZRO2_MONO#1"": 0.0007026755959801956}"
0.8,0.065,0.06,0.06,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9633560453227932, ""C15_LAVES#1"": 0.03202538040390621, ""FCC_L12#1"": 0.00069090116707123, ""HCP_A3#2"": 0.0016032843841980713, ""HCP_A3#3"": 0.0023133259580271305, ""ZRO2_MONO#1"": 1.1062764004250611e-05}"
0.8,0.065,0.065,0.055,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9636310253039325, ""C15_LAVES#1"": 0.03172033728271487, ""FCC_L12#1"": 0.0006913962683830455, ""HCP_A3#2"": 0.001633689589190471, ""HCP_A3#3"": 0.00232355155577922}"
0.8,0.065,0.07,0.05,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9639022957990336, ""C15_LAVES#1"": 0.031433281886107195, ""FCC_L12#1"": 0.0006919320960205825, ""HCP_A3#2"": 0.0016384094381120384, ""HCP_A3#3"": 0.0023340807807261084}"
0.8,0.065,0.075,0.045,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9641992942038833, ""C15_LAVES#1"": 0.031120445295792415, ""FCC_L12#1"": 0.0006924742481899867, ""HCP_A3#2"": 0.0016429703832339135, ""HCP_A3#3"": 0.00234481586890046}"
0.8,0.065,0.08,0.04,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9633540540822646, ""C15_LAVES#1"": 0.032011213434614945, ""FCC_L12#1"": 0.000693820324692387, ""HCP_A3#1"": 0.0005382781562043006, ""HCP_A3#2"": 0.0010442271668538153, ""HCP_A3#3"": 0.0023584068353699472}"
0.8,0.065,0.085,0.035,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9619345631405981, ""C15_LAVES#1"": 0.033507256805380595, ""FCC_L12#1"": 0.0006955891662469226, ""HCP_A3#1"": 0.0013546550339306504, ""HCP_A3#2"": 0.0001343028732952616, ""HCP_A3#3"": 0.0023736329805484585}"
0.8,0.065,0.09,0.03,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9620527125664967, ""C15_LAVES#1"": 0.033383559257599026, ""FCC_L12#1"": 0.0006963261657513981, ""HCP_A3#2"": 0.0023853547477116974, ""HCP_A3#3"": 0.0014820472624412012}"
0.8,0.065,0.095,0.025,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9624688048259192, ""C15_LAVES#1"": 0.0329476082997672, ""FCC_L12#1"": 0.0006968875481586424, ""HCP_A3#2"": 0.0023966432858457468, ""HCP_A3#3"": 0.0014900560403094643}"
0.8,0.065,0.1,0.02,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9629260841065684, ""C15_LAVES#1"": 0.03247047679286072, ""FCC_L12#1"": 0.0006974531079854743, ""HCP_A3#2"": 0.002408144173354013, ""HCP_A3#3"": 0.0014978418192312043}"
0.8,0.065,0.105,0.015,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9634287830029854, ""C15_LAVES#1"": 0.03194824955477703, ""FCC_L12#1"": 0.0006980223111393573, ""HCP_A3#2"": 0.0024198478304130965, ""HCP_A3#3"": 0.0015050973006853472}"
0.8,0.065,0.11,0.01,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9639816468519141, ""C15_LAVES#1"": 0.031376614622741716, ""FCC_L12#1"": 0.0006985945749393269, ""HCP_A3#2"": 0.002431744601890991, ""HCP_A3#3"": 0.0015113993485137984}"
0.8,0.065,0.115,0.005,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9645900125768764, ""C15_LAVES#1"": 0.030750826971474167, ""FCC_L12#1"": 0.0006991692639234205, ""HCP_A3#2"": 0.002443824288248002, ""HCP_A3#3"": 0.0015161668994780693}"
0.8,0.065,0.12,0.0,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9652599054050619, ""C15_LAVES#1"": 0.030065670413209563, ""FCC_L12#1"": 0.0006997456848335421, ""HCP_A3#2"": 0.0024560756491688552, ""HCP_A3#3"": 0.0015186028477264034}"
0.8,0.07,0.0,0.115,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9598928316627028, ""C15_LAVES#1"": 0.03651996271526377, ""FCC_L12#1"": 0.0006860828633162374, ""HCP_A3#2"": 0.0021965557092467436, ""ZRO2_MONO#1"": 0.000704567049470366}"
0.8,0.07,0.005,0.11,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9599635933108042, ""C15_LAVES#1"": 0.036441193953517304, ""FCC_L12#1"": 0.0006865168336720462, ""HCP_A3#2"": 0.0022041845666633435, ""ZRO2_MONO#1"": 0.0007045113353429308}"
0.8,0.07,0.01,0.105,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9600427248236988, ""C15_LAVES#1"": 0.03635380557074499, ""FCC_L12#1"": 0.0006869619375349119, ""HCP_A3#2"": 0.002212060693300055, ""ZRO2_MONO#1"": 0.0007044469747215185}"
0.8,0.07,0.015,0.1,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9601310029282788, ""C15_LAVES#1"": 0.03625702265929998, ""FCC_L12#1"": 0.0006874179127567926, ""HCP_A3#2"": 0.0022201848228731577, ""ZRO2_MONO#1"": 0.0007043716767913035}"
0.8,0.07,0.02,0.095,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9602292693835524, ""C15_LAVES#1"": 0.036150005711946744, ""FCC_L12#1"": 0.0006878844868235172, ""HCP_A3#2"": 0.0022285577875258904, ""ZRO2_MONO#1"": 0.0007042826301513919}"
0.8,0.07,0.025,0.09,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9603384368098296, ""C15_LAVES#1"": 0.03603184358721767, ""FCC_L12#1"": 0.0006883613757944647, ""HCP_A3#2"": 0.002237180568243977, ""ZRO2_MONO#1"": 0.000704177658914327}"
0.8,0.07,0.03,0.085,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9604595017559067, ""C15_LAVES#1"": 0.0359015451658974, ""FCC_L12#1"": 0.0006888482870638492, ""HCP_A3#2"": 0.0022460543606543275, ""ZRO2_MONO#1"": 0.0007040504304778126}"
0.8,0.07,0.035,0.08,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960593547486252, ""C15_LAVES#1"": 0.0357580308058253, ""FCC_L12#1"": 0.0006893449144570609, ""HCP_A3#3"": 0.0022551806216898045, ""ZRO2_MONO#1"": 0.0007038961717754021}"
0.8,0.07,0.04,0.075,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9607417586249276, ""C15_LAVES#1"": 0.03560012259670823, ""FCC_L12#1"": 0.0006898509403663922, ""HCP_A3#3"": 0.002264561142762889, ""ZRO2_MONO#1"": 0.0007037066952347786}"
0.8,0.07,0.045,0.07,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960905432399644, ""C15_LAVES#1"": 0.03542653391602201, ""FCC_L12#1"": 0.0006903660345809813, ""HCP_A3#2"": 0.002274198117929217, ""ZRO2_MONO#1"": 0.0007034695318233925}"
0.8,0.07,0.05,0.065,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9610859865884279, ""C15_LAVES#1"": 0.03523585817137063, ""FCC_L12#1"": 0.0006908898497361986, ""HCP_A3#2"": 0.0022840942067719433, ""ZRO2_MONO#1"": 0.0007031711836931214}"
0.8,0.07,0.055,0.06,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9612849796061149, ""C15_LAVES#1"": 0.0350265566722234, ""FCC_L12#1"": 0.0006914220239337733, ""HCP_A3#2"": 0.0022942526263503567, ""ZRO2_MONO#1"": 0.0007027890713774034}"
0.8,0.07,0.06,0.055,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9615041208062256, ""C15_LAVES#1"": 0.03479694585848638, ""FCC_L12#1"": 0.0006919621752391902, ""HCP_A3#2"": 0.002304677223560802, ""ZRO2_MONO#1"": 0.0007022939364881226}"
0.8,0.07,0.065,0.05,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9617452886848783, ""C15_LAVES#1"": 0.034545184008609606, ""FCC_L12#1"": 0.0006925099001675408, ""HCP_A3#2"": 0.0023153725668401282, ""ZRO2_MONO#1"": 0.0007016448395043129}"
0.8,0.07,0.07,0.045,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9607593149538863, ""C15_LAVES#1"": 0.03475765340259308, ""FCC_L12#1"": 0.0006929255243645206, ""HCP_A3#1"": 0.001371743778797996, ""HCP_A3#2"": 9.176599597527933e-05, ""HCP_A3#3"": 0.002326596344382649}"
0.8,0.07,0.075,0.04,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9608641581985333, ""C15_LAVES#1"": 0.03464418298342757, ""FCC_L12#1"": 0.0006935932195033116, ""HCP_A3#2"": 0.0023373844687350244, ""HCP_A3#3"": 0.0014606811298009}"
0.8,0.07,0.08,0.035,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9611757052517645, ""C15_LAVES#1"": 0.034313815219085206, ""FCC_L12#1"": 0.0006941468367029979, ""HCP_A3#2"": 0.002348011858422572, ""HCP_A3#3"": 0.001468320834024748}"
0.8,0.07,0.085,0.03,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9615186646509137, ""C15_LAVES#1"": 0.03395156022486615, ""FCC_L12#1"": 0.0006947064028150986, ""HCP_A3#2"": 0.0023588698868221986, ""HCP_A3#3"": 0.0014761988345828845}"
0.8,0.07,0.09,0.025,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.961896176802153, ""C15_LAVES#1"": 0.033554420206949216, ""FCC_L12#1"": 0.0006952715052226209, ""HCP_A3#2"": 0.0023699475832754478, ""HCP_A3#3"": 0.001484183902399776}"
0.8,0.07,0.095,0.02,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9623117488569957, ""C15_LAVES#1"": 0.03311908320968723, ""FCC_L12#1"": 0.000695841690017156, ""HCP_A3#2"": 0.002381235146614267, ""HCP_A3#3"": 0.001492091096685661}"
0.8,0.07,0.1,0.015,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9627693032203981, ""C15_LAVES#1"": 0.032641893475673485, ""FCC_L12#1"": 0.000696416459141112, ""HCP_A3#2"": 0.0023927233443559797, ""HCP_A3#3"": 0.0014996635004311829}"
0.8,0.07,0.105,0.01,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9632732360096267, ""C15_LAVES#1"": 0.03211881879076158, ""FCC_L12#1"": 0.0006969952671496556, ""HCP_A3#2"": 0.002404403027156402, ""HCP_A3#3"": 0.0015065469053057836}"
0.8,0.07,0.11,0.005,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.963828487804371, ""C15_LAVES#1"": 0.031545415130914335, ""FCC_L12#1"": 0.0006975775175908095, ""HCP_A3#2"": 0.0024162646906378117, ""HCP_A3#3"": 0.001512254856485741}"
0.8,0.07,0.115,0.0,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.964440629897873, ""C15_LAVES#1"": 0.03091678907201342, ""FCC_L12#1"": 0.0006981625588226654, ""HCP_A3#2"": 0.0024282980325504686, ""HCP_A3#3"": 0.0015161204387400566}"
0.8,0.075,0.0,0.11,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9598182891082698, ""C15_LAVES#1"": 0.03660795727926246, ""FCC_L12#1"": 0.0006850837186688448, ""HCP_A3#2"": 0.0021840403298926496, ""ZRO2_MONO#1"": 0.0007046295639060836}"
0.8,0.075,0.005,0.105,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9598853706289456, ""C15_LAVES#1"": 0.03653285303563316, ""FCC_L12#1"": 0.0006855189945943692, ""HCP_A3#2"": 0.002191678506995235, ""ZRO2_MONO#1"": 0.0007045788338313114}"
0.8,0.075,0.01,0.1,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9599608829536836, ""C15_LAVES#1"": 0.03644906824545704, ""FCC_L12#1"": 0.0006859659621741227, ""HCP_A3#2"": 0.002199563654064057, ""ZRO2_MONO#1"": 0.0007045191846212082}"
0.8,0.075,0.015,0.095,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960045614774649, ""C15_LAVES#1"": 0.036355816483449314, ""FCC_L12#1"": 0.0006864243351411794, ""HCP_A3#2"": 0.0022076959287833393, ""ZRO2_MONO#1"": 0.0007044484779770476}"
0.8,0.075,0.02,0.09,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9601404203300156, ""C15_LAVES#1"": 0.03625224640119901, ""FCC_L12#1"": 0.0006868938180718254, ""HCP_A3#2"": 0.0022160755489722328, ""ZRO2_MONO#1"": 0.0007043639017412674}"
0.8,0.075,0.025,0.085,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9602462272005938, ""C15_LAVES#1"": 0.03613743421165577, ""FCC_L12#1"": 0.0006873741064232792, ""HCP_A3#3"": 0.0022247028451632903, ""ZRO2_MONO#1"": 0.0007042616361637298}"
0.8,0.075,0.03,0.08,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9603640449961093, ""C15_LAVES#1"": 0.036010375172196143, ""FCC_L12#1"": 0.0006878648861018213, ""HCP_A3#3"": 0.002233578314422903, ""ZRO2_MONO#1"": 0.0007041366311699897}"
0.8,0.075,0.035,0.075,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960494974674646, ""C15_LAVES#1"": 0.03586997455241, ""FCC_L12#1"": 0.0006883658326445778, ""HCP_A3#2"": 0.0022427026765423973, ""ZRO2_MONO#1"": 0.0007039822637570825}"
0.8,0.075,0.04,0.07,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9606402204975296, ""C15_LAVES#1"": 0.035715037530299185, ""FCC_L12#1"": 0.0006888766110399876, ""HCP_A3#3"": 0.0022520769353369563, ""ZRO2_MONO#1"": 0.0007037884257943692}"
0.8,0.075,0.045,0.065,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9608011002314866, ""C15_LAVES#1"": 0.03554425845220263, ""FCC_L12#1"": 0.0006893968733298789, ""HCP_A3#2"": 0.002261702436733662, ""ZRO2_MONO#1"": 0.0007035420062474483}"
0.8,0.075,0.05,0.06,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9609790578568324, ""C15_LAVES#1"": 0.035356209031211595, ""FCC_L12#1"": 0.0006899262566034977, ""HCP_A3#2"": 0.002271580931387256, ""ZRO2_MONO#1"": 0.0007032259239651876}"
0.8,0.075,0.055,0.055,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9611756811189486, ""C15_LAVES#1"": 0.03514932614252636, ""FCC_L12#1"": 0.0006904643832353182, ""HCP_A3#2"": 0.0022817146487029375, ""ZRO2_MONO#1"": 0.000702813706586902}"
0.8,0.075,0.06,0.05,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9613927128682378, ""C15_LAVES#1"": 0.034921898628877936, ""FCC_L12#1"": 0.0006910108551241965, ""HCP_A3#2"": 0.0022921063543884994, ""ZRO2_MONO#1"": 0.0007022712933715078}"
0.8,0.075,0.065,0.045,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9612593174150339, ""C15_LAVES#1"": 0.03484917254679617, ""FCC_L12#1"": 0.0006915588287543546, ""HCP_A3#2"": 0.002302990080523338, ""HCP_A3#3"": 0.0003787678313922253, ""ZRO2_MONO#1"": 0.0005181932975001015}"
0.8,0.075,0.07,0.04,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9604626140806249, ""C15_LAVES#1"": 0.03507616033360216, ""FCC_L12#1"": 0.0006920902122729131, ""HCP_A3#2"": 0.0023139484761376065, ""HCP_A3#3"": 0.0014551868973622245}"
0.8,0.075,0.075,0.035,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.960744540191911, ""C15_LAVES#1"": 0.034775845159882406, ""FCC_L12#1"": 0.0006926435969945098, ""HCP_A3#2"": 0.0023243861942516056, ""HCP_A3#3"": 0.0014625848569602994}"
0.8,0.075,0.08,0.03,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9610555384378507, ""C15_LAVES#1"": 0.034445913132767327, ""FCC_L12#1"": 0.0006932036856409827, ""HCP_A3#2"": 0.002335054002069725, ""HCP_A3#3"": 0.0014702907416710485}"
0.8,0.075,0.085,0.025,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9613985171106801, ""C15_LAVES#1"": 0.03408357518305699, ""FCC_L12#1"": 0.0006937701012791499, ""HCP_A3#2"": 0.0023459405840851166, ""HCP_A3#3"": 0.0014781970208986534}"
0.8,0.075,0.09,0.02,0.015,True,False,0.8,0.015,"{""BCC_B2#1"": 0.9617767262664012, ""C15_LAVES#1"": 0.03368574478852566, ""FCC_L12#1"": 0.0006943424265258304, ""HCP_A3#2"": 0.002357036047908057, ""HCP_A3#3"": 0.0014861504706394407}"
